RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5549,15605548,Garcia,450,France,Male,41,9,0.0,1,1,0,188678.52,0
5550,15605549,Perez,670,France,Female,50,4,0.0,1,1,1,28573.44,0
5551,15605550,Harris,671,France,Male,50,4,0.0,2,0,0,116216.16,1
5552,15605551,Gonzalez,834,France,Male,43,1,94332.23,1,1,1,37958.18,1
5553,15605552,Martinez,638,Spain,Male,72,4,0.0,1,1,0,131468.05,1
5554,15605553,Anderson,685,Germany,Male,69,6,165067.91,1,1,1,166124.49,1
5555,15605554,Davis,724,Spain,Male,40,3,0.0,1,1,1,18581.39,0
5556,15605555,White,699,Germany,Female,59,1,41977.66,2,1,0,190100.4,1
5557,15605556,Smith,731,France,Female,57,4,131650.56,1,1,0,30879.45,0
5558,15605557,Johnson,571,Germany,Female,56,10,117008.54,2,0,1,91985.61,0
5559,15605558,Anderson,556,France,Female,50,5,87911.3,1,1,0,187076.4,0
5560,15605559,Anderson,623,Germany,Female,55,7,69287.53,1,1,1,176253.01,1
5561,15605560,Hernandez,441,France,Male,51,8,37295.1,1,0,0,21203.76,1
5562,15605561,Garcia,646,Spain,Male,45,10,81097.8,2,0,1,123930.31,0
5563,15605562,Davis,586,France,Female,58,9,66509.94,1,0,0,159654.52,1
5564,15605563,Rodriguez,680,France,Male,35,7,130072.74,2,1,0,149660.62,0
5565,15605564,Hernandez,624,Spain,Male,62,6,178022.7,1,1,0,49374.79,1
5566,15605565,Davis,552,France,Male,53,8,73187.91,1,1,0,68485.73,0
5567,15605566,Moore,775,Germany,Male,48,8,0.0,1,0,0,50025.45,1
5568,15605567,Garcia,657,Germany,Male,62,5,41558.05,2,1,0,130381.78,1
5569,15605568,Wilson,732,Spain,Male,56,2,92542.18,1,1,0,98514.92,0
5570,15605569,Perez,667,Spain,Male,72,10,0.0,1,0,0,185783.3,0
5571,15605570,Taylor,694,Spain,Female,67,7,88292.36,1,1,1,59979.9,1
5572,15605571,Smith,519,France,Female,43,2,76395.18,1,0,1,151004.12,0
5573,15605572,Perez,772,Spain,Female,47,0,0.0,2,0,1,21186.89,0
5574,15605573,Rodriguez,734,Germany,Male,46,3,118013.09,2,1,0,64759.78,1
5575,15605574,Taylor,648,Germany,Male,27,8,91729.11,2,1,0,100715.57,0
5576,15605575,Lewis,677,France,Female,46,7,0.0,2,0,0,47960.32,0
5577,15605576,Moore,746,Germany,Male,76,5,163635.79,1,1,0,154712.23,1
5578,15605577,Perez,614,Spain,Female,40,2,0.0,1,0,1,149138.71,0
5579,15605578,Lewis,498,Spain,Female,67,2,174703.09,1,1,0,172131.16,1
5580,15605579,Davis,616,France,Female,76,6,22485.91,2,0,1,112272.21,0
5581,15605580,Hernandez,664,France,Female,64,4,0.0,2,1,0,88398.89,1
5582,15605581,Smith,646,France,Male,60,2,176467.26,1,0,0,26659.09,0
5583,15605582,Taylor,776,Spain,Male,40,0,27381.69,1,0,1,150752.58,0
5584,15605583,Moore,557,Germany,Female,38,10,99127.79,2,1,0,116767.97,0
5585,15605584,White,570,France,Male,57,8,101415.3,2,0,0,6077.91,1
5586,15605585,Taylor,548,France,Male,50,10,52949.37,2,1,1,29585.97,0
5587,15605586,Clark,691,France,Male,40,4,0.0,1,0,0,45981.08,0
5588,15605587,Davis,503,France,Male,62,10,0.0,1,1,0,155505.24,1
5589,15605588,Anderson,721,Spain,Male,59,6,156282.19,2,1,0,189849.87,0
5590,15605589,Smith,560,Germany,Male,62,9,151799.59,1,1,1,167841.65,0
5591,15605590,Garcia,575,France,Female,63,8,59457.8,1,0,1,152152.83,0
5592,15605591,Ramirez,819,Germany,Female,68,3,0.0,1,1,1,65446.4,1
5593,15605592,White,768,France,Female,48,10,0.0,1,1,1,83762.84,0
5594,15605593,Thomas,661,Spain,Female,41,4,31462.19,2,0,1,171032.58,0
5595,15605594,Johnson,524,France,Male,75,2,69556.06,1,1,1,100639.14,0
5596,15605595,Anderson,843,France,Male,38,6,0.0,1,1,1,167351.16,0
5597,15605596,Jones,631,France,Male,39,0,15965.33,2,1,1,122472.03,0
5598,15605597,Lee,673,Germany,Female,46,7,0.0,1,1,0,92091.33,1
5599,15605598,Martinez,737,Germany,Female,72,2,91385.1,2,1,0,74287.74,1
5600,15605599,Martin,461,Germany,Male,47,3,0.0,2,0,0,2341.82,0
5601,15605600,Brown,588,France,Male,39,9,0.0,1,1,0,197879.82,0
5602,15605601,White,643,France,Female,43,3,209481.6,2,0,1,175349.84,0
5603,15605602,Hernandez,662,France,Female,43,10,0.0,2,0,1,3530.98,0
5604,15605603,Hernandez,524,Germany,Female,55,6,65538.57,1,0,1,56256.84,1
5605,15605604,Perez,681,France,Male,45,6,107478.33,1,1,1,60720.16,0
5606,15605605,Thomas,653,Germany,Male,29,3,0.0,1,0,0,66912.45,1
5607,15605606,Anderson,810,Spain,Female,92,5,26708.4,1,1,0,58421.75,1
5608,15605607,Clark,746,Spain,Female,34,7,135478.64,2,1,1,184539.37,0
5609,15605608,Brown,624,France,Female,37,9,101196.95,1,1,0,137828.71,0
5610,15605609,Martin,631,France,Female,62,3,0.0,2,1,1,119220.12,0
5611,15605610,White,747,France,Female,41,0,0.0,1,1,1,86421.94,0
5612,15605611,Lewis,677,Germany,Female,60,6,96722.51,2,1,0,138609.61,1
5613,15605612,Hernandez,518,Spain,Male,58,1,71270.37,1,0,0,123917.17,0
5614,15605613,Johnson,850,France,Male,46,10,112543.08,2,1,0,35238.54,0
5615,15605614,Taylor,554,France,Female,60,2,97672.97,1,0,1,60018.31,0
5616,15605615,Moore,850,Spain,Male,50,7,55094.24,1,1,1,193133.22,0
5617,15605616,Lopez,691,Spain,Female,62,1,190459.22,1,0,0,197355.44,0
5618,15605617,Ramirez,588,France,Female,72,1,0.0,1,1,1,8892.67,1
5619,15605618,Miller,422,Germany,Female,40,3,53221.42,2,1,0,61594.61,0
5620,15605619,Gonzalez,724,France,Male,54,5,0.0,1,1,1,197227.79,0
5621,15605620,Robinson,501,France,Male,55,9,135005.75,1,1,0,3341.78,0
5622,15605621,Robinson,684,Spain,Female,55,10,94588.05,1,0,1,190664.28,0
5623,15605622,Moore,835,Spain,Female,61,1,0.0,1,1,0,136570.76,0
5624,15605623,Jones,540,Spain,Female,58,8,0.0,1,0,1,125579.12,0
5625,15605624,Robinson,720,France,Male,39,1,144608.89,1,0,0,164759.55,0
5626,15605625,Jones,572,Spain,Male,41,8,8656.83,1,1,1,199616.3,0
5627,15605626,Robinson,758,France,Female,49,6,86731.14,2,1,0,71932.78,0
5628,15605627,Williams,656,France,Female,54,10,119694.9,2,1,0,176556.39,0
5629,15605628,Smith,648,Germany,Female,55,2,130866.14,2,1,0,99026.16,1
5630,15605629,Williams,765,France,Male,56,8,0.0,2,1,0,145974.74,0
5631,15605630,Davis,710,Spain,Male,59,8,0.0,1,1,1,164785.0,0
5632,15605631,Davis,572,Germany,Male,58,5,0.0,2,1,1,56993.31,0
5633,15605632,Brown,821,France,Female,52,1,95713.55,1,1,1,35927.34,0
5634,15605633,Hernandez,502,France,Female,72,6,34802.83,1,1,0,1054.56,1
5635,15605634,Martinez,676,France,Male,39,3,64303.95,1,0,0,62427.57,0
5636,15605635,Thomas,571,France,Male,34,3,0.0,2,0,1,71662.59,0
5637,15605636,Brown,507,Germany,Female,54,6,171790.3,1,1,1,79962.44,1
5638,15605637,Rodriguez,541,Spain,Male,57,4,59390.39,1,0,0,179343.89,1
5639,15605638,Robinson,645,France,Female,54,0,220321.97,1,0,1,31162.95,1
5640,15605639,Robinson,683,France,Female,47,2,64795.96,1,1,1,156674.24,0
5641,15605640,Gonzalez,751,Germany,Male,58,6,0.0,2,1,1,17652.48,1
5642,15605641,Martinez,791,Spain,Male,42,8,50932.33,2,1,0,53856.52,0
5643,15605642,Gonzalez,676,France,Female,38,8,45103.8,1,0,0,58406.43,0
5644,15605643,Davis,607,France,Male,67,6,115051.99,1,1,0,52338.25,1
5645,15605644,Williams,749,Germany,Male,46,4,64045.98,2,1,0,195293.99,1
5646,15605645,Moore,590,France,Female,53,3,38326.18,2,1,1,166928.03,0
5647,15605646,Brown,496,France,Female,44,8,69376.26,2,1,1,30432.72,0
5648,15605647,Brown,740,Germany,Female,46,5,154163.1,2,1,0,189206.31,1
5649,15605648,Clark,777,Germany,Male,63,9,0.0,2,1,0,73924.27,1
5650,15605649,Jackson,571,Germany,Male,52,1,0.0,2,1,1,115213.96,0
5651,15605650,Brown,838,Germany,Male,52,2,38244.84,2,1,0,13229.35,0
5652,15605651,Brown,705,Germany,Male,38,6,183507.72,1,1,0,137541.17,0
5653,15605652,Jones,691,France,Female,51,3,0.0,2,1,1,3147.38,0
5654,15605653,Thomas,600,France,Male,44,6,0.0,1,1,1,125466.9,0
5655,15605654,Gonzalez,747,France,Female,87,4,203544.01,1,1,0,118203.2,1
5656,15605655,Wilson,503,France,Male,43,0,49983.72,1,0,1,125862.66,0
5657,15605656,Miller,617,Germany,Male,72,9,16820.42,1,1,1,11708.84,1
5658,15605657,Davis,579,Spain,Female,54,2,0.0,1,1,1,194195.06,0
5659,15605658,Williams,524,Spain,Male,40,8,2024.65,1,0,1,109870.98,0
5660,15605659,Clark,732,Germany,Male,63,3,98674.67,2,1,1,140048.32,1
5661,15605660,Martin,682,France,Male,71,4,0.0,1,1,1,104101.94,0
5662,15605661,Brown,727,France,Male,79,1,252655.45,3,1,1,152277.66,1
5663,15605662,Johnson,623,Spain,Male,55,9,65024.52,1,0,0,38475.67,0
5664,15605663,Garcia,744,Germany,Male,44,10,49734.97,2,1,1,131936.12,0
5665,15605664,Sanchez,657,Germany,Female,44,7,62696.75,2,1,0,126649.74,0
5666,15605665,Smith,604,Spain,Female,56,0,0.0,1,1,1,132538.96,0
5667,15605666,Lee,588,Germany,Male,37,10,0.0,2,0,1,131030.82,0
5668,15605667,White,459,Spain,Male,41,3,158890.51,2,1,1,6956.5,0
5669,15605668,Lee,761,France,Female,52,5,114334.21,2,1,0,122295.69,0
5670,15605669,Martin,750,Germany,Male,63,7,0.0,2,1,1,169648.17,0
5671,15605670,Hernandez,850,Spain,Female,49,3,99778.73,1,0,0,115003.05,0
5672,15605671,Miller,617,France,Female,78,1,0.0,2,1,0,185629.83,1
5673,15605672,Johnson,585,Germany,Male,58,3,122670.03,1,1,0,6448.58,1
5674,15605673,Anderson,486,France,Female,48,0,0.0,1,0,0,96832.03,0
5675,15605674,Smith,742,Spain,Female,44,7,98695.84,2,1,1,64809.58,0
5676,15605675,Wilson,720,France,Female,41,8,0.0,2,1,1,48845.2,0
5677,15605676,Miller,798,Germany,Male,61,2,0.0,2,1,1,65143.92,0
5678,15605677,Wilson,562,France,Female,43,7,173409.61,2,1,1,8276.14,0
5679,15605678,Williams,718,Germany,Female,56,8,85683.84,2,0,1,17495.83,1
5680,15605679,Taylor,599,France,Male,39,7,45677.38,2,1,0,141381.23,0
5681,15605680,Ramirez,778,France,Female,41,1,115588.45,1,1,1,16300.35,0
5682,15605681,White,701,France,Male,51,1,178133.83,1,1,1,179366.09,0
5683,15605682,Thomas,500,Spain,Male,41,9,0.0,1,1,1,136661.68,0
5684,15605683,Sanchez,637,France,Female,67,3,156412.81,1,1,0,128870.33,0
5685,15605684,Taylor,462,France,Female,36,0,0.0,2,1,0,117034.8,1
5686,15605685,Johnson,538,Spain,Female,39,2,43922.49,2,1,1,182736.23,0
5687,15605686,Lee,544,Germany,Female,69,3,63710.1,2,1,0,71281.72,1
5688,15605687,Johnson,588,Spain,Male,66,1,0.0,1,1,1,49135.37,0
5689,15605688,Taylor,624,France,Male,69,6,0.0,2,1,0,132521.21,0
5690,15605689,Martinez,665,Germany,Female,42,9,102001.41,2,1,1,97189.0,0
5691,15605690,Rodriguez,660,France,Male,51,2,183085.75,1,1,0,180494.74,1
5692,15605691,Wilson,647,France,Female,54,6,0.0,1,1,1,12694.22,0
5693,15605692,Sanchez,681,Germany,Male,49,6,0.0,2,0,0,127815.52,0
5694,15605693,Taylor,530,Germany,Male,59,10,0.0,2,1,1,169352.14,0
5695,15605694,Lewis,657,Spain,Male,65,8,0.0,2,0,1,46401.48,0
5696,15605695,Jackson,787,France,Male,51,3,230746.78,1,1,0,164518.09,0
5697,15605696,Perez,634,France,Female,40,3,114450.48,3,0,0,114502.75,1
5698,15605697,Moore,697,France,Female,59,0,0.0,2,1,0,184875.78,0
5699,15605698,White,688,Spain,Female,53,10,0.0,1,1,1,90388.1,0
5700,15605699,Ramirez,732,France,Male,63,5,103263.22,2,1,0,52442.93,0
5701,15605700,Thomas,677,France,Male,59,5,29582.38,1,1,0,148906.37,1
5702,15605701,Moore,731,France,Male,70,6,117652.83,1,1,1,66662.19,0
5703,15605702,Garcia,698,Germany,Male,53,8,0.0,2,1,1,43995.75,0
5704,15605703,Rodriguez,713,France,Male,74,9,87440.98,1,0,1,142497.52,1
5705,15605704,Lewis,692,Spain,Male,73,9,0.0,1,1,0,165237.31,0
5706,15605705,Moore,553,France,Male,61,9,0.0,1,1,0,189085.94,0
5707,15605706,Robinson,537,Spain,Male,65,8,13052.6,1,0,0,59975.8,1
5708,15605707,Lee,616,France,Male,70,4,74262.91,2,1,0,93809.22,1
5709,15605708,Sanchez,798,Germany,Female,49,1,165516.13,2,1,1,36794.33,0
5710,15605709,Clark,633,Spain,Female,70,0,0.0,1,1,0,187848.75,0
5711,15605710,Jones,679,France,Male,56,1,85271.97,1,1,1,164536.37,0
5712,15605711,Martin,461,Spain,Female,62,1,0.0,1,1,0,113061.61,0
5713,15605712,Harris,668,France,Male,64,0,0.0,2,1,0,183267.83,0
5714,15605713,Wilson,658,Spain,Female,61,7,0.0,1,1,0,164014.56,0
5715,15605714,Hernandez,393,Germany,Male,54,2,0.0,2,0,0,6186.1,0
5716,15605715,Garcia,677,France,Female,67,9,109378.37,1,1,0,155761.37,0
5717,15605716,Perez,491,France,Male,92,9,0.0,1,1,1,24344.29,1
5718,15605717,Sanchez,580,France,Female,92,7,82679.25,1,1,0,66268.46,1
5719,15605718,Jackson,745,France,Male,57,5,103059.56,1,0,1,23733.8,0
5720,15605719,Anderson,665,France,Female,68,0,117684.87,2,1,0,12783.01,0
5721,15605720,Davis,606,France,Male,92,6,0.0,2,1,1,121188.75,0
5722,15605721,Anderson,598,France,Male,48,2,59593.74,2,1,0,190501.47,0
5723,15605722,Lopez,609,Spain,Female,62,8,143628.84,2,1,1,14395.51,1
5724,15605723,Thomas,665,France,Male,62,8,179058.96,1,1,1,149823.44,0
5725,15605724,Martinez,534,France,Female,91,3,157188.65,2,1,1,55865.1,1
5726,15605725,Garcia,757,Germany,Male,73,1,58688.42,1,1,1,18065.37,0
5727,15605726,Thomas,539,France,Male,54,9,0.0,1,0,1,184458.7,0
5728,15605727,Garcia,484,France,Female,55,8,53132.22,1,0,0,10835.36,0
5729,15605728,Sanchez,745,France,Male,45,4,68009.45,1,1,0,21157.4,0
5730,15605729,Lee,608,Spain,Male,41,10,0.0,1,1,1,45340.74,0
5731,15605730,Thomas,656,Spain,Female,60,7,81511.81,1,0,1,186136.66,0
5732,15605731,Jones,712,France,Female,59,8,65598.52,1,0,0,60708.24,0
5733,15605732,Hernandez,580,Germany,Female,51,10,167606.8,2,1,0,5877.84,1
5734,15605733,Johnson,663,Germany,Male,45,0,0.0,1,1,0,37536.43,0
5735,15605734,Sanchez,712,Germany,Male,48,10,0.0,2,0,1,89011.1,0
5736,15605735,Martin,807,Germany,Male,84,2,197413.86,1,1,1,176516.29,0
5737,15605736,Thomas,600,Germany,Male,44,6,80047.23,1,1,0,52069.97,0
5738,15605737,Rodriguez,605,France,Female,38,1,191546.82,1,1,1,102125.97,0
5739,15605738,Anderson,704,France,Male,61,3,0.0,1,1,0,60412.97,0
5740,15605739,Lee,670,France,Male,48,3,0.0,1,0,0,114884.12,0
5741,15605740,Sanchez,636,Spain,Male,64,6,25924.92,2,1,1,17711.37,1
5742,15605741,Rodriguez,802,Germany,Female,62,1,101223.26,2,1,1,100020.37,0
5743,15605742,Robinson,488,Spain,Female,39,7,0.0,2,1,1,14242.31,0
5744,15605743,White,513,Spain,Female,60,7,126651.01,1,0,0,195944.67,0
5745,15605744,Miller,489,France,Male,49,5,222329.48,2,1,0,183566.55,0
5746,15605745,Jackson,765,Germany,Female,67,3,67355.66,2,0,1,129319.49,1
5747,15605746,Clark,699,Germany,Female,67,1,0.0,2,0,0,183879.01,1
5748,15605747,Martin,518,Spain,Male,42,2,73630.59,1,1,0,117617.74,0
5749,15605748,Garcia,638,Spain,Male,39,2,152981.46,2,1,1,61286.22,0
5750,15605749,Perez,647,Germany,Male,66,2,0.0,2,0,0,29173.38,1
5751,15605750,Gonzalez,437,France,Male,64,3,279246.78,1,1,1,198703.64,0
5752,15605751,Davis,668,Spain,Female,42,6,0.0,2,1,0,48991.21,0
5753,15605752,Lopez,536,France,Male,66,8,0.0,2,0,0,173342.51,1
5754,15605753,Lewis,717,Spain,Male,52,9,0.0,1,1,0,86405.89,0
5755,15605754,Jackson,539,Spain,Female,34,3,201225.96,2,0,1,64920.9,0
5756,15605755,Davis,671,France,Female,47,6,95015.42,2,1,1,49671.94,0
5757,15605756,Jones,774,Germany,Female,48,9,0.0,2,1,1,172504.0,1
5758,15605757,Brown,743,France,Male,31,5,0.0,1,0,0,168220.55,0
5759,15605758,Perez,698,France,Male,70,9,58543.61,1,0,1,174489.63,0
5760,15605759,Sanchez,642,France,Male,71,8,79574.91,2,1,0,146929.14,1
5761,15605760,Smith,505,Spain,Male,74,7,128352.76,2,1,1,12626.28,0
5762,15605761,Smith,607,Spain,Male,41,1,0.0,2,1,0,70729.16,0
5763,15605762,Rodriguez,628,Spain,Female,47,2,233298.19,2,1,0,162947.72,0
5764,15605763,Robinson,621,France,Male,50,5,0.0,1,1,1,194615.69,0
5765,15605764,Ramirez,502,Spain,Male,39,4,0.0,2,0,1,172155.66,0
5766,15605765,Martinez,691,Germany,Male,57,1,0.0,2,1,1,133740.75,0
5767,15605766,Ramirez,536,France,Female,43,1,0.0,2,1,0,164707.89,0
5768,15605767,Harris,798,France,Female,53,4,125388.42,1,1,1,73467.08,0
5769,15605768,Lee,664,France,Female,45,4,79931.67,3,0,1,133994.16,1
5770,15605769,Thompson,744,Spain,Male,60,0,185229.06,1,1,1,151699.94,1
5771,15605770,Johnson,742,Germany,Male,65,9,141460.14,2,1,1,100529.98,0
5772,15605771,Jackson,849,Germany,Male,51,10,0.0,2,1,0,52159.34,0
5773,15605772,Martinez,667,France,Male,50,2,118757.41,1,0,1,185581.98,0
5774,15605773,Garcia,612,Germany,Female,58,8,56234.84,1,1,0,159940.38,1
5775,15605774,Wilson,614,France,Female,35,9,81190.78,1,1,1,49406.93,0
5776,15605775,Lee,793,France,Female,47,2,235489.39,2,0,0,24019.46,0
5777,15605776,Clark,523,Germany,Female,43,5,0.0,1,1,1,147716.14,0
5778,15605777,Lee,565,France,Female,71,5,30188.2,1,1,0,131990.55,1
5779,15605778,Perez,672,Spain,Male,90,1,0.0,1,0,1,118339.25,0
5780,15605779,Thomas,635,France,Female,39,6,160313.23,2,1,0,191635.01,0
5781,15605780,Lewis,742,Germany,Male,54,8,87897.86,1,1,1,68142.5,0
5782,15605781,Ramirez,521,France,Female,41,8,34938.72,1,0,1,24513.59,0
5783,15605782,Jones,643,Germany,Male,42,7,0.0,2,1,1,41223.52,0
5784,15605783,Jackson,632,France,Male,54,4,0.0,2,1,1,144390.55,0
5785,15605784,Clark,547,France,Female,49,7,0.0,1,1,1,182241.94,0
5786,15605785,Lee,734,Spain,Male,54,8,158948.64,1,1,1,137399.41,0
5787,15605786,Smith,641,France,Male,42,0,91951.68,2,1,1,29187.12,0
5788,15605787,Anderson,637,Spain,Male,54,0,154938.76,2,1,1,141315.22,0
5789,15605788,Lee,570,Spain,Male,70,10,79576.29,1,0,1,63332.47,0
5790,15605789,Hernandez,614,France,Female,63,4,0.0,1,1,0,79768.54,0
5791,15605790,Thompson,551,France,Female,38,6,0.0,1,1,1,128616.7,0
5792,15605791,Wilson,732,Germany,Male,77,8,158577.19,2,0,0,85420.68,1
5793,15605792,Martin,749,Spain,Male,41,8,70229.91,2,1,0,192265.87,0
5794,15605793,Miller,811,Spain,Female,43,2,104798.42,1,0,0,158863.37,0
5795,15605794,Clark,691,Germany,Male,65,0,113100.39,2,1,1,108812.07,1
5796,15605795,Thomas,617,Spain,Male,54,2,109300.87,3,1,0,86602.27,1
5797,15605796,Martin,604,France,Male,51,7,72100.01,1,0,1,66061.98,0
5798,15605797,Williams,697,Spain,Female,49,6,68664.54,2,1,0,66337.85,0
5799,15605798,Anderson,669,Spain,Male,49,4,0.0,2,1,1,128977.9,0
5800,15605799,Sanchez,633,France,Male,49,10,0.0,1,1,1,166560.18,0
5801,15605800,Taylor,624,France,Male,59,9,0.0,2,1,0,38346.09,1
5802,15605801,Gonzalez,762,France,Male,61,8,140139.97,1,0,0,185201.86,1
5803,15605802,Lopez,608,France,Female,49,3,193596.71,1,1,1,60154.47,0
5804,15605803,Gonzalez,779,Spain,Male,73,5,132281.1,1,1,1,141384.64,0
5805,15605804,Jackson,667,France,Male,54,4,0.0,1,1,0,152504.28,0
5806,15605805,Miller,614,France,Male,56,5,0.0,1,1,1,164309.15,0
5807,15605806,Ramirez,574,France,Male,69,3,124406.33,1,1,0,78196.94,0
5808,15605807,Anderson,635,Spain,Female,45,2,17831.12,2,1,0,82155.67,0
5809,15605808,Martinez,698,Germany,Female,60,4,116832.36,1,0,0,135019.32,0
5810,15605809,Taylor,613,France,Male,44,4,50208.27,2,1,1,190377.58,0
5811,15605810,Hernandez,731,France,Male,43,10,12867.07,1,0,0,185870.71,0
5812,15605811,Hernandez,609,Spain,Male,75,1,0.0,2,1,1,149329.22,0
5813,15605812,Lewis,638,Spain,Female,80,9,0.0,1,0,0,38491.18,1
5814,15605813,Jones,526,France,Female,56,3,113971.72,2,1,1,133875.65,0
5815,15605814,Clark,703,France,Male,47,2,79396.77,2,0,1,163900.33,0
5816,15605815,Rodriguez,624,France,Female,59,6,0.0,1,1,0,197335.04,1
5817,15605816,Martinez,801,France,Female,54,4,0.0,1,0,0,109636.01,0
5818,15605817,Martinez,717,Germany,Female,64,5,0.0,2,0,0,117761.07,1
5819,15605818,Robinson,658,Spain,Male,53,10,92759.4,2,1,1,196800.76,0
5820,15605819,Thompson,767,France,Male,53,6,4346.07,1,0,1,169196.54,0
5821,15605820,Miller,688,Spain,Male,43,1,0.0,2,0,1,14304.31,0
5822,15605821,Martinez,746,France,Female,48,9,0.0,2,1,1,192836.83,0
5823,15605822,Sanchez,567,Germany,Female,51,3,108454.96,3,0,1,49143.01,1
5824,15605823,Martinez,694,Germany,Female,60,5,0.0,2,1,0,170474.47,1
5825,15605824,Wilson,698,France,Male,46,2,92730.91,1,0,1,78025.83,0
5826,15605825,Williams,501,France,Male,78,5,0.0,2,1,1,30531.92,0
5827,15605826,Davis,794,Germany,Male,53,9,0.0,1,1,0,171336.27,0
5828,15605827,Smith,538,France,Female,39,0,59415.21,2,1,1,4930.77,0
5829,15605828,Davis,525,France,Male,49,7,137323.11,2,1,0,116715.06,1
5830,15605829,Jackson,376,Germany,Male,62,9,73671.69,1,1,1,46740.18,1
5831,15605830,Clark,695,Spain,Female,50,4,101693.53,1,1,1,35109.73,0
5832,15605831,Jackson,492,France,Male,43,10,76381.51,1,1,0,109083.01,1
5833,15605832,Robinson,600,Spain,Male,48,0,190182.36,2,1,1,182634.9,0
5834,15605833,Smith,730,France,Male,46,9,0.0,2,1,1,192918.38,0
5835,15605834,Thompson,668,Spain,Female,59,9,77117.58,1,1,0,28812.21,0
5836,15605835,Garcia,590,Germany,Female,46,10,0.0,1,1,1,150991.57,0
5837,15605836,Thomas,497,Spain,Female,36,0,0.0,1,1,0,137644.36,0
5838,15605837,Smith,639,France,Male,45,10,79294.29,1,1,0,79693.44,1
5839,15605838,Anderson,732,Germany,Female,67,9,4966.75,2,0,1,19434.28,1
5840,15605839,Garcia,717,Germany,Female,59,2,142254.72,2,0,1,103730.46,1
5841,15605840,Thomas,821,France,Female,37,5,0.0,1,0,1,156615.23,0
5842,15605841,Ramirez,587,France,Female,65,1,130743.06,1,1,1,1226.36,1
5843,15605842,Miller,523,France,Male,70,7,184418.95,2,1,1,75561.74,0
5844,15605843,Williams,679,France,Male,60,10,208544.23,2,1,0,14527.77,0
5845,15605844,Smith,670,Spain,Male,43,9,0.0,2,1,1,11218.02,0
5846,15605845,Sanchez,649,France,Female,67,6,109876.6,1,1,1,46060.48,0
5847,15605846,Lee,578,France,Female,51,10,110028.94,1,1,0,177511.99,0
5848,15605847,White,395,Germany,Female,46,1,114362.54,2,1,1,87849.59,0
5849,15605848,Robinson,553,France,Male,51,0,0.0,1,0,0,145596.87,0
5850,15605849,Lopez,703,Germany,Male,58,6,170851.63,1,0,1,191645.88,0
5851,15605850,Lewis,677,France,Male,60,6,72095.32,1,0,1,1065.74,0
5852,15605851,Anderson,742,Spain,Female,55,2,212272.17,2,0,0,159582.25,0
5853,15605852,Lee,683,Spain,Male,52,9,72440.96,2,0,0,24642.51,0
5854,15605853,Clark,720,Spain,Female,43,7,51149.73,2,1,1,11002.92,0
5855,15605854,Brown,723,France,Male,59,7,48408.34,1,1,0,131877.18,0
5856,15605855,Thompson,651,Spain,Male,55,4,64758.85,1,1,0,142452.93,0
5857,15605856,Perez,652,France,Female,60,6,0.0,2,1,0,143277.37,1
5858,15605857,Lopez,370,France,Male,51,2,0.0,2,1,1,51858.83,0
5859,15605858,Moore,586,France,Male,61,5,0.0,1,0,0,30565.59,0
5860,15605859,Lewis,591,Germany,Male,60,2,46138.96,2,1,1,24821.77,1
5861,15605860,Williams,639,France,Male,48,10,0.0,1,0,1,54560.25,0
5862,15605861,Clark,560,Germany,Female,52,8,109099.29,2,1,0,82341.81,1
5863,15605862,Miller,740,France,Female,63,6,0.0,2,0,1,180247.51,0
5864,15605863,White,565,France,Male,64,0,104456.99,2,0,1,193735.43,0
5865,15605864,Sanchez,755,Germany,Female,69,7,75937.76,1,1,0,6444.2,0
5866,15605865,Wilson,557,France,Male,45,8,0.0,3,1,0,4095.05,1
5867,15605866,Gonzalez,592,Germany,Female,49,9,140505.24,2,1,0,116688.51,1
5868,15605867,Hernandez,584,France,Female,76,1,108704.39,2,1,0,92937.47,1
5869,15605868,Rodriguez,602,Spain,Female,85,0,0.0,2,1,0,101556.75,1
5870,15605869,Ramirez,763,Germany,Male,56,10,96313.94,1,0,0,195455.72,1
5871,15605870,White,618,France,Male,52,3,108042.83,3,1,1,144645.08,1
5872,15605871,Gonzalez,621,France,Male,85,8,132111.01,1,1,1,30614.88,1
5873,15605872,Robinson,578,Germany,Female,78,5,217009.52,1,1,1,197139.57,1
